arc,id,name,size,sha16,tags,j3d
Demo28_01.arc,0x0053,demo00_midna_cut00_bd_hands.bmd,19808,9590e8a327149572,"model,tmp",0
Demo28_01.arc,0x0054,demo00_midna_cut00_bd_mask.bmd,47936,22ecc5f0b9014be7,"model,tmp",0
Demo28_01.arc,0x0055,demo00_midna_cut00_fc_blend.bmd,113248,5f53ba88fbaa8b69,"model,tmp",0
Demo28_01.arc,0x0056,demo00_midna_cut00_fc_tongue.bmd,27680,c53fd3a71f09b81f,"model,tmp",0
Demo28_01.arc,0x0076,demo00_midna_cut00_hl_tmp.bmd,9728,cdbcff72d748def9,"model,tmp",0
Demo28_01.arc,0x0077,demo00_midna_cut00_hr_tmp.bmd,9664,335e9882f76c55f3,"model,tmp",0
Demo28_01.arc,0x005b,demo00_midna_cut00_bd_hairhand.bmd,41728,9c2b60d83ee835e8,"model,tmp",0
Demo28_01.arc,0x005c,demo00_midna_cut00_bd_tmp.bmd,175648,795aa502d796905c,"model,tmp",0
Demo28_02.arc,0x0015,demo28_link_cut01_bd_1_o.bck,26848,b7c6c969fc2ed3b7,"anim,link_body",-1
Demo28_02.arc,0x0018,demo28_link_cut02_bd_1_o.bck,5056,6c1a32d1ae4f489f,"anim,link_body",-1
Demo28_02.arc,0x001a,demo28_link_cut03_bd_1_o.bck,4544,450c25fa24ede0db,"anim,link_body",-1
Demo28_02.arc,0x001d,demo28_link_cut04_bd_1_o.bck,5152,fa7e67348d7f82d1,"anim,link_body",-1
Demo28_02.arc,0x001f,demo28_link_cut10_bd_1_o.bck,3808,4ef7e217fcf29a54,"anim,link_body",-1
Demo28_02.arc,0x003e,demo00_link_cut00_hd_tmp.bck,2368,07abe5909454e56b,"anim,tmp",-1
Demo28_02.arc,0x0051,demo28_link_cut14_bd_1_o.bck,5856,89d0e73195ae7c52,"anim,link_body",-1
Demo28_02.arc,0x0054,demo28_link_cut15_bd_1_o.bck,6880,5f60d8cf248e519f,"anim,link_body",-1
Demo28_02.arc,0x0079,demo28_link_cut17_bd_1_o.bck,3808,38cfd850dd441efa,"anim,link_body",-1
Demo28_02.arc,0x0040,demo00_midna_cut00_bd_hands.bmd,19808,e165c9ffec40ac97,"model,tmp",0
Demo28_02.arc,0x0041,demo00_midna_cut00_bd_mask.bmd,47936,22ecc5f0b9014be7,"model,tmp",0
Demo28_02.arc,0x0048,demo00_midna_cut00_bd_hairhand.bmd,41728,9c2b60d83ee835e8,"model,tmp",0
Demo28_02.arc,0x0049,demo00_midna_cut00_bd_tmp.bmd,175648,4891b20922690e78,"model,tmp",0
Demo28_03.arc,0x0000,demo28_link_cut03_bd_1_l.bck,3840,891dffb51162ea9e,"anim,link_body",-1
Demo28_03.arc,0x0002,demo28_link_cut05_bd_1_o.bck,14688,8298466a6e000359,"anim,link_body",-1
Demo28_03.arc,0x0031,demo00_link_cut00_hd_tmp.bck,1024,06ff54522f6f0a26,"anim,tmp",-1
Demo29_00.arc,0x0012,demo29_link_cut09_bd_1_o.bck,8576,c2c62c1dec64057c,"anim,link_body",-1
Demo30_01.arc,0x0000,demo30_link_cut02_bd_1_o.bck,8096,89eab85d143aaf8f,"anim,link_body",-1
Demo30_01.arc,0x0002,demo30_link_cut03_bd_1_o.bck,5184,505685e5b97b531e,"anim,link_body",-1
Demo30_01.arc,0x0004,demo30_link_cut04_bd_1_o.bck,16480,26ebcdcea27b7154,"anim,link_body",-1
Demo30_01.arc,0x0006,demo30_link_cut05_bd_1_o.bck,18784,4b4a0c35e7222f6c,"anim,link_body",-1
Demo30_01.arc,0x0007,demo30_link_cut06_bd_1_o.bck,32896,09bd7c59dc58f8ef,"anim,link_body",-1
Demo30_01.arc,0x0008,demo30_link_cut07_bd_1_o.bck,12000,f4628dc12e68603c,"anim,link_body",-1
Demo30_01.arc,0x0009,demo30_link_cut09_bd_1_o.bck,5760,eb77fcf0f781cd95,"anim,link_body",-1
Demo30_01.arc,0x000b,demo30_link_cut11_bd_1_o.bck,6656,9d4744ff205c8056,"anim,link_body",-1
Demo30_01.arc,0x0053,demo00_link_cut00_hd_tmp.bck,2976,449dee3c9012b22a,"anim,tmp",-1
Demo30_01.arc,0x004a,demo00_midna_cut00_bd_hands.bmd,19808,e165c9ffec40ac97,"model,tmp",0
Demo30_01.arc,0x004b,demo00_midna_cut00_bd_mask.bmd,47936,22ecc5f0b9014be7,"model,tmp",0
Demo30_01.arc,0x004e,demo00_midna_cut00_bd_hairhand.bmd,41728,9c2b60d83ee835e8,"model,tmp",0
Demo30_01.arc,0x004f,demo00_midna_cut00_bd_tmp.bmd,175648,4891b20922690e78,"model,tmp",0
Demo30_02.arc,0x0000,demo30_link_cut01_bd_1_l.bck,3168,16ec9829310c20df,"anim,link_body",-1
Demo30_02.arc,0x0001,demo30_link_cut03_bd_1_l.bck,3168,16ec9829310c20df,"anim,link_body",-1
Demo30_02.arc,0x0002,demo30_link_cut08_bd_1_o.bck,3680,6f28c01061f016dd,"anim,link_body",-1
Demo30_02.arc,0x0003,demo30_link_cut08_bd_2_o.bck,5120,f472b3ebc2c23cea,"anim,link_body",-1
Demo30_02.arc,0x0006,demo30_link_cut13_bd_1_o.bck,15744,0cf1b798b0bed69b,"anim,link_body",-1
Demo30_02.arc,0x0008,demo30_link_cut14_bd_1_o.bck,14720,dac56cccba1271cc,"anim,link_body",-1
Demo30_02.arc,0x000a,demo30_link_cut15_bd_1_o.bck,3712,3473382d78091be7,"anim,link_body",-1
Demo30_02.arc,0x000b,demo30_link_cut19_bd_1_l.bck,3168,bd6d4e277cd24804,"anim,link_body",-1
Demo30_02.arc,0x0065,demo00_link_cut00_hd_tmp.bck,1632,b035a769b5979c99,"anim,tmp",-1
Demo31_16.arc,0x0007,demo31_rdwb_cut01_gp_1_o.bck,109376,d7911a9fd978b710,"anim,beta_cast",-1
Demo31_16.arc,0x0008,demo31_rdwb_cut01_gp_2_o.bck,140960,b650122bafaddad2,"anim,beta_cast",-1
Demo31_16.arc,0x0004,demo31_rdwb_cut00_gp_1.bmd,137248,3f5bd66686103a74,"beta_cast,model",0
Demo32_02.arc,0x000c,demo32_link_cut01_bd_1_o.bck,6400,290206fce36a517e,"anim,link_body",-1
Demo32_02.arc,0x000d,demo32_link_cut06_bd_1_o.bck,6368,b628881ebe556a6e,"anim,link_body",-1
Demo32_02.arc,0x0030,demo00_midna_cut00_fc_tmp.bck,544,28736af94c0de38d,"anim,tmp",-1
Demo32_02.arc,0x0035,demo00_link_cut00_hd_tmp.bck,1024,c000d757d0d6a771,"anim,tmp",-1
Demo32_02.arc,0x0021,demo00_midna_cut00_bd_hands.bmd,19808,9590e8a327149572,"model,tmp",0
Demo32_02.arc,0x0022,demo00_midna_cut00_bd_mask.bmd,47936,22ecc5f0b9014be7,"model,tmp",0
Demo32_02.arc,0x0029,demo00_midna_cut00_fc_blend.bmd,88672,80d5304750b48e6a,"model,tmp",0
Demo32_02.arc,0x002a,demo00_midna_cut00_fc_tongue.bmd,27680,c53fd3a71f09b81f,"model,tmp",0
Demo32_02.arc,0x0023,demo00_midna_cut00_bd_hairhand.bmd,41728,9c2b60d83ee835e8,"model,tmp",0
Demo32_02.arc,0x0024,demo00_midna_cut00_bd_tmp.bmd,175648,795aa502d796905c,"model,tmp",0
Demo32_02.arc,0x002f,demo00_midna_cut00_fc_tmp.bls,265152,77e9da2df37adab5,tmp,-1
Demo32_05.arc,0x0007,demo32_link_cut11_bd_1_o.bck,4192,6bf23fb0488d9335,"anim,link_body",-1
Demo32_05.arc,0x0008,demo32_link_cut11_bd_2_l.bck,2976,fdf0d8892dd78fdd,"anim,link_body",-1
Demo32_05.arc,0x000b,demo32_link_cut14_bd_1_l.bck,4512,715a59ad46abcc36,"anim,link_body",-1
Demo32_05.arc,0x001d,demo00_midna_cut00_fc_tmp.bck,576,6439cdb2ef96239e,"anim,tmp",-1
Demo32_05.arc,0x0021,demo32_link_cut13_bd_1_o.bck,7200,c6fd8277b764ea60,"anim,link_body",-1
Demo32_05.arc,0x0037,demo00_link_cut00_hd_tmp.bck,1760,6d64bcd15b8bb715,"anim,tmp",-1
Demo32_05.arc,0x003f,demo32_link_cut06_bd_1_l.bck,3360,5c6538232a553c04,"anim,link_body",-1
Demo32_05.arc,0x0019,demo00_midna_cut00_bd_hands.bmd,19808,9590e8a327149572,"model,tmp",0
Demo32_05.arc,0x001a,demo00_midna_cut00_bd_mask.bmd,47936,22ecc5f0b9014be7,"model,tmp",0
Demo32_05.arc,0x0032,demo00_midna_cut00_fc_blend.bmd,88672,80d5304750b48e6a,"model,tmp",0
Demo32_05.arc,0x0033,demo00_midna_cut00_fc_tongue.bmd,27680,c53fd3a71f09b81f,"model,tmp",0
Demo32_05.arc,0x001b,demo00_midna_cut00_bd_hairhand.bmd,41728,9c2b60d83ee835e8,"model,tmp",0
Demo32_05.arc,0x001c,demo00_midna_cut00_bd_tmp.bmd,175648,795aa502d796905c,"model,tmp",0
Demo32_05.arc,0x0036,demo00_midna_cut00_fc_tmp.bls,175648,661b86cc758b6ad3,tmp,-1
Demo33_01.arc,0x0000,demo33_link_cut01_bd_1_o.bck,20192,7cddc2b4c3297cbe,"anim,link_body",-1
Demo33_01.arc,0x0001,demo33_link_cut03_bd_1_o.bck,3200,0f11b6998b7e0e26,"anim,link_body",-1
Demo33_01.arc,0x0002,demo33_link_cut03_bd_2_l.bck,3328,1593f06bc0db462d,"anim,link_body",-1
Demo33_01.arc,0x0003,demo33_link_cut03_bd_3_o.bck,4064,d88a9b750e8396ba,"anim,link_body",-1
Demo33_01.arc,0x0004,demo33_link_cut03_bd_4_l.bck,3296,ae8c58cf4b7e8626,"anim,link_body",-1
Demo33_01.arc,0x0005,demo33_link_cut05_bd_1_o.bck,3360,593705a451810bef,"anim,link_body",-1
Demo33_01.arc,0x0007,demo33_link_cut08_bd_1_o.bck,4512,d153e05252e24d84,"anim,link_body",-1
Demo33_01.arc,0x0009,demo33_link_cut10_bd_1_o.bck,16576,42132922dafebb43,"anim,link_body",-1
Demo33_01.arc,0x000b,demo33_link_cut12_bd_1_o.bck,3488,607e6367876daf37,"anim,link_body",-1
Demo33_01.arc,0x0042,demo00_midna_cut00_fc_tmp.bck,672,00acd1b23eef9a1e,"anim,tmp",-1
Demo33_01.arc,0x0055,demo00_link_cut00_hd_tmp.bck,8896,60f81741a6b63c4a,"anim,tmp",-1
Demo33_01.arc,0x0023,demo00_midna_cut00_bd_hands.bmd,19808,9590e8a327149572,"model,tmp",0
Demo33_01.arc,0x0024,demo00_midna_cut00_bd_mask.bmd,47936,22ecc5f0b9014be7,"model,tmp",0
Demo33_01.arc,0x0049,demo00_midna_cut00_fc_blend.bmd,88736,7821786eed8c1f68,"model,tmp",0
Demo33_01.arc,0x004a,demo00_midna_cut00_fc_tongue.bmd,27680,c53fd3a71f09b81f,"model,tmp",0
Demo33_01.arc,0x0026,demo00_midna_cut00_bd_hairhand.bmd,41728,9c2b60d83ee835e8,"model,tmp",0
Demo33_01.arc,0x0027,demo00_midna_cut00_bd_tmp.bmd,175648,795aa502d796905c,"model,tmp",0
Demo33_01.arc,0x0051,demo00_midna_cut00_fc_tmp.bls,199808,9d0405382115437c,tmp,-1
Demo33_03.arc,0x0000,demo33_link_cut02_bd_1_o.bck,12576,3e7152417db24a8b,"anim,link_body",-1
Demo33_03.arc,0x0009,demo00_midna_cut00_bd_hands.bmd,19808,9590e8a327149572,"model,tmp",0
Demo33_03.arc,0x000a,demo00_midna_cut00_bd_mask.bmd,47936,22ecc5f0b9014be7,"model,tmp",0
Demo33_03.arc,0x000c,demo00_midna_cut00_bd_hairhand.bmd,41728,9c2b60d83ee835e8,"model,tmp",0
Demo33_03.arc,0x000d,demo00_midna_cut00_bd_tmp.bmd,175648,795aa502d796905c,"model,tmp",0
Demo35_01.arc,0x000a,demo35_link_cut02_bd_1_o.bck,12160,c66fd54737983401,"anim,link_body",-1
Demo35_01.arc,0x000b,demo35_link_cut04_bd_1_l.bck,3488,91b457b495e39b50,"anim,link_body",-1
Demo35_01.arc,0x000c,demo35_link_cut04_bd_2_l.bck,8064,69fa8c768093a984,"anim,link_body",-1
Demo35_01.arc,0x000f,demo35_link_cut06_bd_1_o.bck,3328,36e10bec0f395723,"anim,link_body",-1
Demo35_01.arc,0x0010,demo35_link_cut06_bd_2_l.bck,3392,695ef38a41336891,"anim,link_body",-1
Demo35_01.arc,0x003a,demo00_link_cut00_hd_tmp.bck,1088,56fdb80eaebf4306,"anim,tmp",-1
Demo35_02.arc,0x0009,demo35_link_cut01_bd_1_o.bck,19392,2b471d4e9d1f0fe0,"anim,link_body",-1
Demo35_02.arc,0x000a,demo35_link_cut03_bd_1_l.bck,6784,8f7fc3538c5a49ca,"anim,link_body",-1
Demo35_02.arc,0x000c,demo35_link_cut04_bd_1_o.bck,9600,fc45dcda34688bf7,"anim,link_body",-1
Demo35_02.arc,0x000d,demo35_link_cut06_bd_1_o.bck,4640,cbb312d0f28b78af,"anim,link_body",-1
Demo35_02.arc,0x000e,demo35_link_cut08_bd_1_o.bck,7008,94ab7321dee90fc7,"anim,link_body",-1
Demo35_02.arc,0x000f,demo35_link_cut08_bd_2_l.bck,3488,b5a4e7506c15f4c6,"anim,link_body",-1
Demo35_02.arc,0x0012,demo35_link_cut16_bd_1_o.bck,5408,8bf544856ae974b9,"anim,link_body",-1
Demo35_02.arc,0x0013,demo35_link_cut18_bd_1_o.bck,3264,faa042141f057038,"anim,link_body",-1
Demo35_02.arc,0x0015,demo35_link_cut20_bd_1_o.bck,18976,7bda4fb49031c8f1,"anim,link_body",-1
Demo35_02.arc,0x0042,demo35_link_cut10_bd_1_l.bck,8320,ef2e12347fccbd94,"anim,link_body",-1
Demo35_02.arc,0x0059,demo35_link_cut14_bd_1_l.bck,3360,3fb9aa62d30b708d,"anim,link_body",-1
Demo35_02.arc,0x005a,demo35_link_cut14_bd_2_l.bck,12448,6c71eda229f6e282,"anim,link_body",-1
Demo35_02.arc,0x0065,demo00_link_cut00_hd_tmp.bck,1344,75b3ad0713dc1f8f,"anim,tmp",-1
Demo35_02.arc,0x0076,demo35_link_cut03_bd_2_l.bck,3264,4252213a98f70df5,"anim,link_body",-1
Demo35_02.arc,0x007c,demo35_link_cut04_bd_2_l.bck,3040,fb683304414391e6,"anim,link_body",-1
Demo36_00.arc,0x0001,demo36_alink_cut09_bd_1_o.bck,26176,23938a3729387109,"anim,link_body",-1
Demo36_00.arc,0x0003,demo36_alink_cut10_bd_1_o.bck,28896,cd4742391128594c,"anim,link_body",-1
Demo36_00.arc,0x0005,demo36_alink_cut11_bd_1_o.bck,17568,0ee417aff2b16dda,"anim,link_body",-1
Demo36_00.arc,0x0007,demo36_alink_cut13_bd_1_o.bck,15328,bbfe7e6186d79541,"anim,link_body",-1
Demo36_00.arc,0x0009,demo36_alink_cut14_bd_1_o.bck,47232,a845e3c1d4ab287e,"anim,link_body",-1
Demo36_00.arc,0x000b,demo36_alink_cut15_bd_1_o.bck,24448,0beb408aa19548d4,"anim,link_body",-1
Demo36_00.arc,0x0043,demo36_alink_cut03_bd_1_o.bck,4480,f6baadb2055d8c5c,"anim,link_body",-1
Demo36_00.arc,0x0044,demo36_alink_cut06_bd_1_o.bck,3072,2eb68d9685ae17c2,"anim,link_body",-1
Demo36_00.arc,0x0046,demo36_alink_cut08_bd_1_o.bck,3104,4c055fe7e7ddd84b,"anim,link_body",-1
Demo36_00.arc,0x0047,demo36_alink_cut16_bd_1_o.bck,14656,e0fcd7552b2787eb,"anim,link_body",-1
Demo36_00.arc,0x0050,demo00_link_cut00_hd_tmp.bck,1536,0bec8e22a8e04f9a,"anim,tmp",-1
Demo37_02.arc,0x0007,demo37_link_cut02_bd_1_o.bck,3104,01e1deea2fa2a366,"anim,link_body",-1
Demo37_02.arc,0x0009,demo37_link_cut05_bd_1_l.bck,15104,f1f48b08a6395e2d,"anim,link_body",-1
Demo37_02.arc,0x000b,demo37_link_cut07_bd_1_o.bck,6112,e1bbb0a2e4ef000f,"anim,link_body",-1
Demo90_00.arc,0x0003,demo90_link_cut02_bd_1_o.bck,9536,583d6b06c465f3e0,"anim,link_body",-1
